classifier,ulevel,dataset,distance,cmp,acc,train_duration,test_duration
GNB,1.8,TwoLeadECG,hbd,simple_cmp,0.57243195785777,638.41,1090.66
GNB,1.8,ECGFiveDays,hbd,simple_cmp,0.6120789779326364,680.64,2114.05
GNB,1.8,ItalyPowerDemand,hbd,simple_cmp,0.6482021379980564,637.5,530.29
GNB,1.8,SonyAIBORobotSurface2,hbd,simple_cmp,0.5089192025183631,626.7,675.23
GNB,1.8,SonyAIBORobotSurface1,hbd,simple_cmp,0.519134775374376,625.85,628.74
GNB,1.8,Plane,hbd,simple_cmp,0.4666666666666667,624.97,25.79
GNB,1.8,Trace,hbd,simple_cmp,0.4,641.22,46.12
GNB,1.8,SmoothSubspace,hbd,simple_cmp,0.5266666666666666,622.3,22.41
GNB,1.8,BME,hbd,simple_cmp,0.4666666666666667,633.21,165.51
GNB,1.8,CBF,hbd,simple_cmp,0.6277777777777778,664.43,1266.77
GNB,1.8,UMD,hbd,simple_cmp,0.4791666666666667,638.05,147.03
GNB,1.8,SyntheticControl,hbd,simple_cmp,0.3666666666666666,620.03,22.65
GNB,1.8,ShapeletSim,hbd,simple_cmp,0.4666666666666667,682.35,641.95
GNB,1.8,Chinatown,hbd,simple_cmp,0.7288629737609329,605.99,93.13
GNB,1.8,ECG200,jsd,simple_cmp,0.6,634.84,36.02
GNB,1.8,TwoLeadECG,jsd,simple_cmp,0.57243195785777,641.63,1338.27
GNB,1.8,ECGFiveDays,jsd,simple_cmp,0.5958188153310104,683.72,2365.34
GNB,1.8,ItalyPowerDemand,jsd,simple_cmp,0.6365403304178814,641.49,564.12
GNB,1.8,SonyAIBORobotSurface2,jsd,simple_cmp,0.5540398740818469,634.48,911.18
GNB,1.8,SonyAIBORobotSurface1,jsd,simple_cmp,0.4908485856905158,623.04,522.36
GNB,1.8,Plane,jsd,simple_cmp,0.3809523809523809,621.77,24.7
GNB,1.8,Trace,jsd,simple_cmp,0.55,680.05,82.41
GNB,1.8,SmoothSubspace,jsd,simple_cmp,0.44,622.64,22.74
GNB,1.8,BME,jsd,simple_cmp,0.3933333333333333,650.93,246.69
GNB,1.8,CBF,jsd,simple_cmp,0.6611111111111111,643.12,881.23
GNB,1.8,UMD,jsd,simple_cmp,0.3611111111111111,655.97,216.68
GNB,1.8,SyntheticControl,jsd,simple_cmp,0.29,613.71,15.11
GNB,1.8,ShapeletSim,jsd,simple_cmp,0.5166666666666667,657.01,408.67
GNB,1.8,Chinatown,jsd,simple_cmp,0.673469387755102,606.35,91.58
GNB,2.0,ECG200,ued,simple_cmp,0.72,642.97,37.74
GNB,2.0,TwoLeadECG,ued,simple_cmp,0.5267778753292361,647.22,1657.99
GNB,2.0,ECGFiveDays,ued,simple_cmp,0.5934959349593496,691.21,2689.25
GNB,2.0,ItalyPowerDemand,ued,simple_cmp,0.5665694849368319,629.97,537.08
GNB,2.0,SonyAIBORobotSurface2,ued,simple_cmp,0.6138509968520461,643.21,904.8
GNB,2.0,SonyAIBORobotSurface1,ued,simple_cmp,0.475873544093178,626.6,509.68
GNB,2.0,Plane,ued,simple_cmp,0.3714285714285714,632.0,36.17
GNB,2.0,Trace,ued,simple_cmp,0.46,627.18,29.83
GNB,2.0,SmoothSubspace,ued,simple_cmp,0.34,614.71,22.2
GNB,2.0,BME,ued,simple_cmp,0.4266666666666667,637.78,173.72
GNB,2.0,CBF,ued,simple_cmp,0.5422222222222223,662.82,1259.26
GNB,2.0,UMD,ued,simple_cmp,0.625,657.73,184.5
GNB,2.0,SyntheticControl,ued,simple_cmp,0.4033333333333333,613.77,15.92
GNB,2.0,ShapeletSim,ued,simple_cmp,0.45,645.88,442.52
GNB,2.0,Chinatown,ued,simple_cmp,0.6180758017492711,606.66,57.82
GNB,2.0,ECG200,ued,cdf_cmp,0.61,620.67,20.3
GNB,2.0,TwoLeadECG,ued,cdf_cmp,0.495171202809482,665.03,2607.55
GNB,2.0,ECGFiveDays,ued,cdf_cmp,0.5249709639953543,685.56,2491.58
GNB,2.0,ItalyPowerDemand,ued,cdf_cmp,0.5160349854227405,620.5,248.75
GNB,2.0,SonyAIBORobotSurface2,ued,cdf_cmp,0.527806925498426,653.22,1542.55
GNB,2.0,SonyAIBORobotSurface1,ued,cdf_cmp,0.4708818635607321,631.91,892.72
GNB,2.0,Plane,ued,cdf_cmp,0.2,637.01,42.17
GNB,2.0,Trace,ued,cdf_cmp,0.34,596.83,28.53
GNB,2.0,SmoothSubspace,ued,cdf_cmp,0.32,600.28,4.26
GNB,2.0,BME,ued,cdf_cmp,0.4066666666666667,642.33,183.23
GNB,2.0,CBF,ued,cdf_cmp,0.4711111111111111,660.02,1288.86
GNB,2.0,UMD,ued,cdf_cmp,0.5069444444444444,642.76,153.22
GNB,2.0,SyntheticControl,ued,cdf_cmp,0.2666666666666666,601.95,8.54
GNB,2.0,ShapeletSim,ued,cdf_cmp,0.4833333333333333,655.8,480.04
GNB,2.0,Chinatown,ued,cdf_cmp,0.6268221574344023,607.91,142.02
GNB,2.0,ECG200,ued,interval_cmp,0.74,640.29,35.87
GNB,2.0,TwoLeadECG,ued,interval_cmp,0.5100965759438104,658.2,1803.46
GNB,2.0,ECGFiveDays,ued,interval_cmp,0.5958188153310104,686.27,2380.59
GNB,2.0,ItalyPowerDemand,ued,interval_cmp,0.5539358600583091,647.79,453.71
GNB,2.0,SonyAIBORobotSurface2,ued,interval_cmp,0.621196222455404,647.72,1023.84
GNB,2.0,SonyAIBORobotSurface1,ued,interval_cmp,0.475873544093178,622.81,542.54
GNB,2.0,Plane,ued,interval_cmp,0.3714285714285714,638.65,37.83
GNB,2.0,Trace,ued,interval_cmp,0.46,629.12,34.83
GNB,2.0,SmoothSubspace,ued,interval_cmp,0.3333333333333333,614.78,14.41
GNB,2.0,BME,ued,interval_cmp,0.4733333333333333,641.78,207.79
GNB,2.0,CBF,ued,interval_cmp,0.5222222222222223,670.8,1468.59
GNB,2.0,UMD,ued,interval_cmp,0.6666666666666666,656.6,210.37
GNB,2.0,SyntheticControl,ued,interval_cmp,0.4033333333333333,611.97,15.96
GNB,2.0,ShapeletSim,ued,interval_cmp,0.4555555555555555,657.92,555.3
GNB,2.0,Chinatown,ued,interval_cmp,0.6180758017492711,603.92,56.53
GNB,2.0,ECG200,dust_uniform,simple_cmp,0.67,648.6,45.24
GNB,2.0,TwoLeadECG,dust_uniform,simple_cmp,0.5794556628621598,650.85,1099.54
GNB,2.0,ECGFiveDays,dust_uniform,simple_cmp,0.5679442508710801,678.69,1801.25
GNB,2.0,ItalyPowerDemand,dust_uniform,simple_cmp,0.6375121477162293,637.77,476.2
GNB,2.0,SonyAIBORobotSurface2,dust_uniform,simple_cmp,0.6421825813221406,642.96,885.64
GNB,2.0,SonyAIBORobotSurface1,dust_uniform,simple_cmp,0.4509151414309484,637.78,622.02
GNB,2.0,Plane,dust_uniform,simple_cmp,0.4761904761904761,619.8,19.44
GNB,2.0,Trace,dust_uniform,simple_cmp,0.44,607.33,16.36
GNB,2.0,SmoothSubspace,dust_uniform,simple_cmp,0.4066666666666667,621.57,17.6
GNB,2.0,BME,dust_uniform,simple_cmp,0.46,670.33,337.09
GNB,2.0,CBF,dust_uniform,simple_cmp,0.6977777777777778,651.93,1069.31
GNB,2.0,UMD,dust_uniform,simple_cmp,0.4027777777777778,633.41,134.52
GNB,2.0,SyntheticControl,dust_uniform,simple_cmp,0.4666666666666667,614.74,16.12
GNB,2.0,ShapeletSim,dust_uniform,simple_cmp,0.4722222222222222,652.7,385.15
GNB,2.0,Chinatown,dust_uniform,simple_cmp,0.6938775510204082,608.09,110.05
GNB,2.0,ECG200,dust_normal,simple_cmp,0.5,651.76,47.92
GNB,2.0,TwoLeadECG,dust_normal,simple_cmp,0.5873573309920983,637.48,967.75
GNB,2.0,ECGFiveDays,dust_normal,simple_cmp,0.5818815331010453,679.22,2024.36
GNB,2.0,ItalyPowerDemand,dust_normal,simple_cmp,0.6268221574344023,628.49,393.76
GNB,2.0,SonyAIBORobotSurface2,dust_normal,simple_cmp,0.5718782791185729,629.79,851.7
GNB,2.0,SonyAIBORobotSurface1,dust_normal,simple_cmp,0.4525790349417637,621.49,462.89
GNB,2.0,Plane,dust_normal,simple_cmp,0.3904761904761905,625.99,18.63
GNB,2.0,Trace,dust_normal,simple_cmp,0.48,641.52,38.23
GNB,2.0,SmoothSubspace,dust_normal,simple_cmp,0.4466666666666666,627.09,17.01
GNB,2.0,BME,dust_normal,simple_cmp,0.42,658.86,235.38
GNB,2.0,CBF,dust_normal,simple_cmp,0.6866666666666666,672.26,846.33
GNB,2.0,UMD,dust_normal,simple_cmp,0.4791666666666667,636.87,132.59
GNB,2.0,SyntheticControl,dust_normal,simple_cmp,0.4066666666666667,607.13,16.79
GNB,2.0,ShapeletSim,dust_normal,simple_cmp,0.4888888888888889,658.24,454.51
GNB,2.0,Chinatown,dust_normal,simple_cmp,0.6822157434402333,612.55,142.6
GNB,2.0,ECG200,ed,simple_cmp,0.72,639.61,35.93
GNB,2.0,TwoLeadECG,ed,simple_cmp,0.5153643546971027,655.07,1546.1
GNB,2.0,ECGFiveDays,ed,simple_cmp,0.5830429732868757,671.78,2013.73
GNB,2.0,ItalyPowerDemand,ed,simple_cmp,0.5539358600583091,646.53,504.71
GNB,2.0,SonyAIBORobotSurface2,ed,simple_cmp,0.6065057712486883,632.34,640.83
GNB,2.0,SonyAIBORobotSurface1,ed,simple_cmp,0.475873544093178,629.28,423.62
GNB,2.0,Plane,ed,simple_cmp,0.3714285714285714,625.88,31.1
GNB,2.0,Trace,ed,simple_cmp,0.46,639.81,40.97
GNB,2.0,SmoothSubspace,ed,simple_cmp,0.34,612.17,17.48
GNB,2.0,BME,ed,simple_cmp,0.44,656.16,166.82
GNB,2.0,CBF,ed,simple_cmp,0.5733333333333334,659.45,1194.87
GNB,2.0,UMD,ed,simple_cmp,0.625,646.68,144.71
GNB,2.0,SyntheticControl,ed,simple_cmp,0.43,617.78,17.91
GNB,2.0,ShapeletSim,ed,simple_cmp,0.4444444444444444,661.69,368.31
GNB,2.0,Chinatown,ed,simple_cmp,0.6180758017492711,603.86,42.48
GNB,2.0,ECG200,fots,simple_cmp,0.72,7934.12,623.23
GNB,2.0,TwoLeadECG,fots,simple_cmp,0.5285338015803336,7762.64,8680.34
GNB,2.0,ECGFiveDays,fots,simple_cmp,0.5342624854819977,7683.52,7555.55
GNB,2.0,ItalyPowerDemand,fots,simple_cmp,0.5102040816326531,7669.41,4153.36
GNB,2.0,SonyAIBORobotSurface2,fots,simple_cmp,0.4774396642182581,7804.45,8270.99
GNB,2.0,SonyAIBORobotSurface1,fots,simple_cmp,0.5008319467554077,7801.74,7833.85
GNB,2.0,Plane,fots,simple_cmp,0.1904761904761904,7082.58,630.59
GNB,2.0,Trace,fots,simple_cmp,0.19,7144.73,956.76
GNB,2.0,SmoothSubspace,fots,simple_cmp,0.32,7466.0,277.29
GNB,2.0,BME,fots,simple_cmp,0.3,7676.67,1700.6
GNB,2.0,CBF,fots,simple_cmp,0.3466666666666667,7739.17,7443.32
GNB,2.0,UMD,fots,simple_cmp,0.3402777777777778,7809.39,1982.53
GNB,2.0,SyntheticControl,fots,simple_cmp,0.2666666666666666,7429.05,494.19
GNB,2.0,ShapeletSim,fots,simple_cmp,0.5388888888888889,9443.3,7468.24
GNB,2.0,Chinatown,fots,simple_cmp,0.4314868804664723,7303.2,1402.83
GNB,2.0,ECG200,hbd,simple_cmp,0.68,626.79,27.62
GNB,2.0,TwoLeadECG,hbd,simple_cmp,0.5785776997366111,642.05,1232.02
GNB,2.0,ECGFiveDays,hbd,simple_cmp,0.5934959349593496,677.78,2178.83
GNB,2.0,ItalyPowerDemand,hbd,simple_cmp,0.6355685131195336,632.53,448.97
GNB,2.0,SonyAIBORobotSurface2,hbd,simple_cmp,0.459601259181532,628.19,644.22
GNB,2.0,SonyAIBORobotSurface1,hbd,simple_cmp,0.4908485856905158,630.08,695.0
GNB,2.0,Plane,hbd,simple_cmp,0.6285714285714286,618.95,22.14
GNB,2.0,Trace,hbd,simple_cmp,0.39,655.81,49.09
GNB,2.0,SmoothSubspace,hbd,simple_cmp,0.4266666666666667,623.4,23.2
GNB,2.0,BME,hbd,simple_cmp,0.5,641.89,200.41
GNB,2.0,CBF,hbd,simple_cmp,0.6366666666666667,655.41,1122.27
GNB,2.0,UMD,hbd,simple_cmp,0.5138888888888888,644.97,161.01
GNB,2.0,SyntheticControl,hbd,simple_cmp,0.36,613.67,13.86
GNB,2.0,ShapeletSim,hbd,simple_cmp,0.5222222222222223,674.48,534.38
GNB,2.0,Chinatown,hbd,simple_cmp,0.7376093294460642,605.76,83.96
GNB,2.0,ECG200,jsd,simple_cmp,0.63,636.58,37.02
GNB,2.0,TwoLeadECG,jsd,simple_cmp,0.5636523266022827,638.98,1327.76
GNB,2.0,ECGFiveDays,jsd,simple_cmp,0.5516840882694541,689.56,2396.09
GNB,2.0,ItalyPowerDemand,jsd,simple_cmp,0.5928085519922255,646.6,549.42
GNB,2.0,SonyAIBORobotSurface2,jsd,simple_cmp,0.5477439664218258,634.71,930.65
GNB,2.0,SonyAIBORobotSurface1,jsd,simple_cmp,0.4442595673876872,618.01,399.62
GNB,2.0,Plane,jsd,simple_cmp,0.3238095238095238,617.87,22.11
GNB,2.0,Trace,jsd,simple_cmp,0.48,640.71,34.33
GNB,2.0,SmoothSubspace,jsd,simple_cmp,0.44,618.8,19.85
GNB,2.0,BME,jsd,simple_cmp,0.3733333333333333,665.4,312.7
GNB,2.0,CBF,jsd,simple_cmp,0.5966666666666667,662.22,1291.21
GNB,2.0,UMD,jsd,simple_cmp,0.3680555555555556,652.53,197.28
GNB,2.0,SyntheticControl,jsd,simple_cmp,0.2233333333333333,612.43,14.0
GNB,2.0,ShapeletSim,jsd,simple_cmp,0.4444444444444444,660.24,420.87
GNB,2.0,Chinatown,jsd,simple_cmp,0.6763848396501457,605.24,71.35
GNB,0.1,ECG200,s_ed,simple_cmp,0.8,632.22,31.42
GNB,0.1,TwoLeadECG,s_ed,simple_cmp,0.9868305531167691,633.17,865.97
GNB,0.1,ECGFiveDays,s_ed,simple_cmp,0.9849012775842044,648.48,1058.14
GNB,0.1,ItalyPowerDemand,s_ed,simple_cmp,0.9591836734693876,634.1,352.11
GNB,0.1,SonyAIBORobotSurface2,s_ed,simple_cmp,0.85099685204617,627.55,604.78
GNB,0.1,SonyAIBORobotSurface1,s_ed,simple_cmp,0.9733777038269552,620.16,436.87
GNB,0.1,Plane,s_ed,simple_cmp,0.9904761904761904,646.95,37.8
GNB,0.1,Trace,s_ed,simple_cmp,1.0,623.66,36.75
GNB,0.1,SmoothSubspace,s_ed,simple_cmp,0.8866666666666667,632.43,29.08
GNB,0.1,BME,s_ed,simple_cmp,0.9266666666666666,651.15,240.89
GNB,0.1,CBF,s_ed,simple_cmp,0.9766666666666668,646.55,892.9
GNB,0.1,UMD,s_ed,simple_cmp,0.9930555555555556,665.42,184.09
GNB,0.1,SyntheticControl,s_ed,simple_cmp,0.93,624.54,29.82
GNB,0.1,ShapeletSim,s_ed,simple_cmp,0.9666666666666668,683.32,395.38
GNB,0.1,Chinatown,s_ed,simple_cmp,0.9708454810495628,603.53,43.43
GNB,0.4,ECG200,s_ed,simple_cmp,0.8,628.31,22.83
GNB,0.4,TwoLeadECG,s_ed,simple_cmp,0.8094820017559262,646.99,933.79
GNB,0.4,ECGFiveDays,s_ed,simple_cmp,0.9384436701509872,670.82,1208.6
GNB,0.4,ItalyPowerDemand,s_ed,simple_cmp,0.9397473275024296,633.74,305.93
GNB,0.4,SonyAIBORobotSurface2,s_ed,simple_cmp,0.8195173137460651,622.02,488.81
GNB,0.4,SonyAIBORobotSurface1,s_ed,simple_cmp,0.9384359400998336,619.69,361.79
GNB,0.4,Plane,s_ed,simple_cmp,0.9428571428571428,638.31,29.53
GNB,0.4,Trace,s_ed,simple_cmp,0.94,641.68,34.36
GNB,0.4,SmoothSubspace,s_ed,simple_cmp,0.8333333333333334,623.45,21.4
GNB,0.4,BME,s_ed,simple_cmp,0.6933333333333334,644.62,188.84
GNB,0.4,CBF,s_ed,simple_cmp,0.9455555555555556,653.21,966.66
GNB,0.4,UMD,s_ed,simple_cmp,0.9583333333333334,651.62,144.14
GNB,0.4,SyntheticControl,s_ed,simple_cmp,0.7766666666666666,616.55,19.48
GNB,0.4,ShapeletSim,s_ed,simple_cmp,0.9555555555555556,653.47,323.3
GNB,0.4,Chinatown,s_ed,simple_cmp,0.979591836734694,603.35,41.67
GNB,0.6,ECG200,s_ed,simple_cmp,0.8,619.47,23.35
GNB,0.6,TwoLeadECG,s_ed,simple_cmp,0.6777875329236172,635.03,1021.91
GNB,0.6,ECGFiveDays,s_ed,simple_cmp,0.7619047619047619,680.88,1341.99
GNB,0.6,ItalyPowerDemand,s_ed,simple_cmp,0.914480077745384,629.42,262.36
GNB,0.6,SonyAIBORobotSurface2,s_ed,simple_cmp,0.7974816369359916,634.17,480.94
GNB,0.6,SonyAIBORobotSurface1,s_ed,simple_cmp,0.8685524126455907,626.9,370.49
GNB,0.6,Plane,s_ed,simple_cmp,0.9523809523809524,614.74,21.74
GNB,0.6,Trace,s_ed,simple_cmp,0.89,646.64,34.25
GNB,0.6,SmoothSubspace,s_ed,simple_cmp,0.7466666666666667,621.81,27.4
GNB,0.6,BME,s_ed,simple_cmp,0.74,654.23,190.42
GNB,0.6,CBF,s_ed,simple_cmp,0.9411111111111112,644.58,663.19
GNB,0.6,UMD,s_ed,simple_cmp,0.8888888888888888,644.62,109.95
GNB,0.6,SyntheticControl,s_ed,simple_cmp,0.67,621.4,25.7
GNB,0.6,ShapeletSim,s_ed,simple_cmp,0.6944444444444444,673.47,380.66
GNB,0.6,Chinatown,s_ed,simple_cmp,0.9096209912536444,605.42,59.22
GNB,0.8,ECG200,s_ed,simple_cmp,0.78,622.22,28.82
GNB,0.8,TwoLeadECG,s_ed,simple_cmp,0.636523266022827,649.83,1044.08
GNB,0.8,ECGFiveDays,s_ed,simple_cmp,0.667828106852497,673.94,1537.68
GNB,0.8,ItalyPowerDemand,s_ed,simple_cmp,0.8785228377065112,631.8,329.85
GNB,0.8,SonyAIBORobotSurface2,s_ed,simple_cmp,0.7859391395592865,632.68,575.99
GNB,0.8,SonyAIBORobotSurface1,s_ed,simple_cmp,0.7653910149750416,627.21,374.37
GNB,0.8,Plane,s_ed,simple_cmp,0.9333333333333332,623.53,23.96
GNB,0.8,Trace,s_ed,simple_cmp,0.76,622.44,26.03
GNB,0.8,SmoothSubspace,s_ed,simple_cmp,0.6866666666666666,618.95,24.35
GNB,0.8,BME,s_ed,simple_cmp,0.6,648.79,185.41
GNB,0.8,CBF,s_ed,simple_cmp,0.9366666666666666,649.2,675.89
GNB,0.8,UMD,s_ed,simple_cmp,0.9027777777777778,639.32,140.29
GNB,0.8,SyntheticControl,s_ed,simple_cmp,0.64,621.33,16.03
GNB,0.8,ShapeletSim,s_ed,simple_cmp,0.6,670.78,446.09
GNB,0.8,Chinatown,s_ed,simple_cmp,0.9096209912536444,603.96,51.2
GNB,1.0,ECG200,s_ed,simple_cmp,0.81,622.18,23.67
GNB,1.0,TwoLeadECG,s_ed,simple_cmp,0.5812115891132572,645.46,1037.53
GNB,1.0,ECGFiveDays,s_ed,simple_cmp,0.6689895470383276,671.18,1621.05
GNB,1.0,ItalyPowerDemand,s_ed,simple_cmp,0.8503401360544217,628.75,310.27
GNB,1.0,SonyAIBORobotSurface2,s_ed,simple_cmp,0.7366211962224554,631.93,560.97
GNB,1.0,SonyAIBORobotSurface1,s_ed,simple_cmp,0.7703826955074875,623.1,316.13
GNB,1.0,Plane,s_ed,simple_cmp,0.8476190476190476,613.36,19.68
GNB,1.0,Trace,s_ed,simple_cmp,0.74,637.49,31.01
GNB,1.0,SmoothSubspace,s_ed,simple_cmp,0.5866666666666667,616.38,20.1
GNB,1.0,BME,s_ed,simple_cmp,0.5866666666666667,641.98,174.59
GNB,1.0,CBF,s_ed,simple_cmp,0.8977777777777778,667.03,886.77
GNB,1.0,UMD,s_ed,simple_cmp,0.875,649.13,139.82
GNB,1.0,SyntheticControl,s_ed,simple_cmp,0.62,626.6,26.96
GNB,1.0,ShapeletSim,s_ed,simple_cmp,0.5611111111111111,665.3,349.96
GNB,1.0,Chinatown,s_ed,simple_cmp,0.8979591836734694,605.14,55.5
GNB,1.2,ECG200,s_ed,simple_cmp,0.78,626.59,20.29
GNB,1.2,TwoLeadECG,s_ed,simple_cmp,0.5487269534679543,644.6,1171.91
GNB,1.2,ECGFiveDays,s_ed,simple_cmp,0.6318234610917538,667.91,1334.79
GNB,1.2,ItalyPowerDemand,s_ed,simple_cmp,0.7687074829931972,640.4,339.1
GNB,1.2,SonyAIBORobotSurface2,s_ed,simple_cmp,0.7408184679958028,636.86,536.52
GNB,1.2,SonyAIBORobotSurface1,s_ed,simple_cmp,0.7387687188019967,624.22,357.24
GNB,1.2,Plane,s_ed,simple_cmp,0.7523809523809524,619.35,20.41
GNB,1.2,Trace,s_ed,simple_cmp,0.72,616.82,28.63
GNB,1.2,SmoothSubspace,s_ed,simple_cmp,0.62,615.62,19.25
GNB,1.2,BME,s_ed,simple_cmp,0.5933333333333334,637.36,158.31
GNB,1.2,CBF,s_ed,simple_cmp,0.7888888888888889,650.06,825.3
GNB,1.2,UMD,s_ed,simple_cmp,0.8194444444444444,641.02,126.12
GNB,1.2,SyntheticControl,s_ed,simple_cmp,0.5966666666666667,613.13,18.85
GNB,1.2,ShapeletSim,s_ed,simple_cmp,0.5333333333333333,676.42,425.29
GNB,1.2,Chinatown,s_ed,simple_cmp,0.8717201166180758,603.95,53.58
GNB,1.4,ECG200,s_ed,simple_cmp,0.77,626.62,26.19
GNB,1.4,TwoLeadECG,s_ed,simple_cmp,0.514486391571554,652.82,1321.4
GNB,1.4,ECGFiveDays,s_ed,simple_cmp,0.6666666666666666,672.28,1459.56
GNB,1.4,ItalyPowerDemand,s_ed,simple_cmp,0.7541302235179786,635.18,306.4
GNB,1.4,SonyAIBORobotSurface2,s_ed,simple_cmp,0.6736621196222455,631.16,537.69
GNB,1.4,SonyAIBORobotSurface1,s_ed,simple_cmp,0.6589018302828619,625.38,394.66
GNB,1.4,Plane,s_ed,simple_cmp,0.6761904761904762,625.24,21.23
GNB,1.4,Trace,s_ed,simple_cmp,0.52,612.2,21.66
GNB,1.4,SmoothSubspace,s_ed,simple_cmp,0.5733333333333334,623.18,22.53
GNB,1.4,BME,s_ed,simple_cmp,0.56,650.64,172.54
GNB,1.4,CBF,s_ed,simple_cmp,0.7777777777777778,651.46,806.81
GNB,1.4,UMD,s_ed,simple_cmp,0.6944444444444444,658.31,158.63
GNB,1.4,SyntheticControl,s_ed,simple_cmp,0.5433333333333333,618.45,18.53
GNB,1.4,ShapeletSim,s_ed,simple_cmp,0.5222222222222223,672.34,372.55
GNB,1.4,Chinatown,s_ed,simple_cmp,0.8075801749271136,604.27,59.14
GNB,1.6,ECG200,s_ed,simple_cmp,0.77,624.68,24.78
GNB,1.6,TwoLeadECG,s_ed,simple_cmp,0.5065847234416154,658.9,1524.3
GNB,1.6,ECGFiveDays,s_ed,simple_cmp,0.5493612078977933,674.26,1428.31
GNB,1.6,ItalyPowerDemand,s_ed,simple_cmp,0.7366375121477162,631.93,365.18
GNB,1.6,SonyAIBORobotSurface2,s_ed,simple_cmp,0.6421825813221406,628.52,561.85
GNB,1.6,SonyAIBORobotSurface1,s_ed,simple_cmp,0.497504159733777,624.73,389.8
GNB,1.6,Plane,s_ed,simple_cmp,0.6190476190476191,621.97,21.26
GNB,1.6,Trace,s_ed,simple_cmp,0.49,612.73,30.39
GNB,1.6,SmoothSubspace,s_ed,simple_cmp,0.54,618.7,15.93
GNB,1.6,BME,s_ed,simple_cmp,0.5133333333333333,649.44,242.69
GNB,1.6,CBF,s_ed,simple_cmp,0.6333333333333333,664.02,949.59
GNB,1.6,UMD,s_ed,simple_cmp,0.7638888888888888,641.78,132.64
GNB,1.6,SyntheticControl,s_ed,simple_cmp,0.5066666666666667,627.43,18.55
GNB,1.6,ShapeletSim,s_ed,simple_cmp,0.4388888888888889,655.46,357.59
GNB,1.6,Chinatown,s_ed,simple_cmp,0.7405247813411079,604.72,46.99
GNB,1.8,ECG200,s_ed,simple_cmp,0.77,627.05,29.32
GNB,1.8,TwoLeadECG,s_ed,simple_cmp,0.5057067603160668,650.18,1257.15
GNB,1.8,ECGFiveDays,s_ed,simple_cmp,0.6155632984901278,680.57,1745.2
GNB,1.8,ItalyPowerDemand,s_ed,simple_cmp,0.7045675413022352,639.28,348.95
GNB,1.8,SonyAIBORobotSurface2,s_ed,simple_cmp,0.6348373557187827,631.71,709.48
GNB,1.8,SonyAIBORobotSurface1,s_ed,simple_cmp,0.4525790349417637,623.62,370.24
GNB,1.8,Plane,s_ed,simple_cmp,0.5428571428571428,615.6,18.09
GNB,1.8,Trace,s_ed,simple_cmp,0.49,626.32,23.86
GNB,1.8,SmoothSubspace,s_ed,simple_cmp,0.54,625.57,19.77
GNB,1.8,BME,s_ed,simple_cmp,0.44,646.42,145.64
GNB,1.8,CBF,s_ed,simple_cmp,0.6788888888888889,659.09,910.95
GNB,1.8,UMD,s_ed,simple_cmp,0.7013888888888888,646.68,114.39
GNB,1.8,SyntheticControl,s_ed,simple_cmp,0.4733333333333333,613.92,17.07
GNB,1.8,ShapeletSim,s_ed,simple_cmp,0.4666666666666667,654.96,355.64
GNB,1.8,Chinatown,s_ed,simple_cmp,0.7346938775510204,604.8,47.79
GNB,2.0,ECG200,s_ed,simple_cmp,0.72,646.56,41.0
GNB,2.0,TwoLeadECG,s_ed,simple_cmp,0.5171202809482002,663.54,1321.15
GNB,2.0,ECGFiveDays,s_ed,simple_cmp,0.6144018583042973,706.73,1887.68
GNB,2.0,ItalyPowerDemand,s_ed,simple_cmp,0.6909620991253644,636.1,376.23
GNB,2.0,SonyAIBORobotSurface2,s_ed,simple_cmp,0.6358866736621196,637.2,724.0
GNB,2.0,SonyAIBORobotSurface1,s_ed,simple_cmp,0.475873544093178,624.19,364.82
GNB,2.0,Plane,s_ed,simple_cmp,0.3904761904761905,645.49,50.68
GNB,2.0,Trace,s_ed,simple_cmp,0.5,619.35,34.23
GNB,2.0,SmoothSubspace,s_ed,simple_cmp,0.4933333333333333,620.91,18.96
GNB,2.0,BME,s_ed,simple_cmp,0.4266666666666667,637.1,136.98
GNB,2.0,CBF,s_ed,simple_cmp,0.6277777777777778,676.8,1007.29
GNB,2.0,UMD,s_ed,simple_cmp,0.6458333333333334,631.26,124.41
GNB,2.0,SyntheticControl,s_ed,simple_cmp,0.4466666666666666,625.15,24.81
GNB,2.0,ShapeletSim,s_ed,simple_cmp,0.45,671.29,310.67
GNB,2.0,Chinatown,s_ed,simple_cmp,0.7405247813411079,604.19,46.69
UGNB,0.1,ECG200,ued,simple_cmp,0.8,635.82,36.76
UGNB,0.1,TwoLeadECG,ued,simple_cmp,0.9964881474978052,651.3,1093.41
UGNB,0.1,ECGFiveDays,ued,simple_cmp,0.989547038327526,656.65,1382.04
UGNB,0.1,ItalyPowerDemand,ued,simple_cmp,0.9601554907677357,623.84,370.67
UGNB,0.1,SonyAIBORobotSurface2,ued,simple_cmp,0.8467995802728226,634.01,680.06
UGNB,0.1,SonyAIBORobotSurface1,ued,simple_cmp,0.9683860232945092,619.25,489.65
UGNB,0.1,Plane,ued,simple_cmp,0.9904761904761904,632.34,34.05
UGNB,0.1,Trace,ued,simple_cmp,0.89,620.55,32.43
UGNB,0.1,SmoothSubspace,ued,simple_cmp,0.9,624.29,23.22
UGNB,0.1,BME,ued,simple_cmp,0.7466666666666667,639.69,209.2
